"MTU","Scheduled Generation [MW] (D) - BZN|ES","Scheduled Consumption [MW] (D) - BZN|ES"
"01.06.2020 00:00 - 01.06.2020 01:00 (UTC)","16841","52"
"01.06.2020 01:00 - 01.06.2020 02:00 (UTC)","16448","52"
"01.06.2020 02:00 - 01.06.2020 03:00 (UTC)","16266","52"
"01.06.2020 03:00 - 01.06.2020 04:00 (UTC)","16744","52"
"01.06.2020 04:00 - 01.06.2020 05:00 (UTC)","17974","52"
"01.06.2020 05:00 - 01.06.2020 06:00 (UTC)","19584","39"
"01.06.2020 06:00 - 01.06.2020 07:00 (UTC)","21639","0"
"01.06.2020 07:00 - 01.06.2020 08:00 (UTC)","23564","0"
"01.06.2020 08:00 - 01.06.2020 09:00 (UTC)","25058","0"
"01.06.2020 09:00 - 01.06.2020 10:00 (UTC)","25716","0"
"01.06.2020 10:00 - 01.06.2020 11:00 (UTC)","26368","0"
"01.06.2020 11:00 - 01.06.2020 12:00 (UTC)","26774","0"
"01.06.2020 12:00 - 01.06.2020 13:00 (UTC)","26407","0"
"01.06.2020 13:00 - 01.06.2020 14:00 (UTC)","25710","0"
"01.06.2020 14:00 - 01.06.2020 15:00 (UTC)","25519","0"
"01.06.2020 15:00 - 01.06.2020 16:00 (UTC)","25211","0"
"01.06.2020 16:00 - 01.06.2020 17:00 (UTC)","24735","0"
"01.06.2020 17:00 - 01.06.2020 18:00 (UTC)","24031","0"
"01.06.2020 18:00 - 01.06.2020 19:00 (UTC)","23836","0"
"01.06.2020 19:00 - 01.06.2020 20:00 (UTC)","23595","0"
"01.06.2020 20:00 - 01.06.2020 21:00 (UTC)","23348","52"
"01.06.2020 21:00 - 01.06.2020 22:00 (UTC)","21485","52"
"01.06.2020 22:00 - 01.06.2020 23:00 (UTC)","20292","52"
"01.06.2020 23:00 - 02.06.2020 00:00 (UTC)","19351","52"
"02.06.2020 00:00 - 02.06.2020 01:00 (UTC)","18573","52"
"02.06.2020 01:00 - 02.06.2020 02:00 (UTC)","17973","52"
"02.06.2020 02:00 - 02.06.2020 03:00 (UTC)","17847","52"
"02.06.2020 03:00 - 02.06.2020 04:00 (UTC)","17903","52"
"02.06.2020 04:00 - 02.06.2020 05:00 (UTC)","18901","52"
"02.06.2020 05:00 - 02.06.2020 06:00 (UTC)","19879","0"
"02.06.2020 06:00 - 02.06.2020 07:00 (UTC)","21734","0"
"02.06.2020 07:00 - 02.06.2020 08:00 (UTC)","23772","0"
"02.06.2020 08:00 - 02.06.2020 09:00 (UTC)","25139","0"
"02.06.2020 09:00 - 02.06.2020 10:00 (UTC)","26141","0"
"02.06.2020 10:00 - 02.06.2020 11:00 (UTC)","27019","0"
"02.06.2020 11:00 - 02.06.2020 12:00 (UTC)","27444","0"
"02.06.2020 12:00 - 02.06.2020 13:00 (UTC)","26781","0"
"02.06.2020 13:00 - 02.06.2020 14:00 (UTC)","26453","0"
"02.06.2020 14:00 - 02.06.2020 15:00 (UTC)","26020","0"
"02.06.2020 15:00 - 02.06.2020 16:00 (UTC)","25679","0"
"02.06.2020 16:00 - 02.06.2020 17:00 (UTC)","24989","0"
"02.06.2020 17:00 - 02.06.2020 18:00 (UTC)","24200","0"
"02.06.2020 18:00 - 02.06.2020 19:00 (UTC)","23460","0"
"02.06.2020 19:00 - 02.06.2020 20:00 (UTC)","23714","0"
"02.06.2020 20:00 - 02.06.2020 21:00 (UTC)","23515","0"
"02.06.2020 21:00 - 02.06.2020 22:00 (UTC)","21370","0"
"02.06.2020 22:00 - 02.06.2020 23:00 (UTC)","20901","52"
"02.06.2020 23:00 - 03.06.2020 00:00 (UTC)","19813","52"
"03.06.2020 00:00 - 03.06.2020 01:00 (UTC)","18949","52"
"03.06.2020 01:00 - 03.06.2020 02:00 (UTC)","18494","52"
"03.06.2020 02:00 - 03.06.2020 03:00 (UTC)","18358","52"
"03.06.2020 03:00 - 03.06.2020 04:00 (UTC)","18445","52"
"03.06.2020 04:00 - 03.06.2020 05:00 (UTC)","19545","52"
"03.06.2020 05:00 - 03.06.2020 06:00 (UTC)","20675","0"
"03.06.2020 06:00 - 03.06.2020 07:00 (UTC)","22499","0"
"03.06.2020 07:00 - 03.06.2020 08:00 (UTC)","24402","0"
"03.06.2020 08:00 - 03.06.2020 09:00 (UTC)","25858","0"
"03.06.2020 09:00 - 03.06.2020 10:00 (UTC)","26886","0"
"03.06.2020 10:00 - 03.06.2020 11:00 (UTC)","27571","0"
"03.06.2020 11:00 - 03.06.2020 12:00 (UTC)","28094","0"
"03.06.2020 12:00 - 03.06.2020 13:00 (UTC)","27614","0"
"03.06.2020 13:00 - 03.06.2020 14:00 (UTC)","27216","0"
"03.06.2020 14:00 - 03.06.2020 15:00 (UTC)","27806","0"
"03.06.2020 15:00 - 03.06.2020 16:00 (UTC)","27864","0"
"03.06.2020 16:00 - 03.06.2020 17:00 (UTC)","27201","0"
"03.06.2020 17:00 - 03.06.2020 18:00 (UTC)","26155","0"
"03.06.2020 18:00 - 03.06.2020 19:00 (UTC)","24315","0"
"03.06.2020 19:00 - 03.06.2020 20:00 (UTC)","23996","0"
"03.06.2020 20:00 - 03.06.2020 21:00 (UTC)","23715","0"
"03.06.2020 21:00 - 03.06.2020 22:00 (UTC)","22511","31"
"03.06.2020 22:00 - 03.06.2020 23:00 (UTC)","21390","359"
"03.06.2020 23:00 - 04.06.2020 00:00 (UTC)","21441","1030"
"04.06.2020 00:00 - 04.06.2020 01:00 (UTC)","20800","733"
"04.06.2020 01:00 - 04.06.2020 02:00 (UTC)","20638","807"
"04.06.2020 02:00 - 04.06.2020 03:00 (UTC)","20754","1079"
"04.06.2020 03:00 - 04.06.2020 04:00 (UTC)","21002","1108"
"04.06.2020 04:00 - 04.06.2020 05:00 (UTC)","21333","643"
"04.06.2020 05:00 - 04.06.2020 06:00 (UTC)","22554","52"
"04.06.2020 06:00 - 04.06.2020 07:00 (UTC)","24475","52"
"04.06.2020 07:00 - 04.06.2020 08:00 (UTC)","26505","52"
"04.06.2020 08:00 - 04.06.2020 09:00 (UTC)","27992","52"
"04.06.2020 09:00 - 04.06.2020 10:00 (UTC)","29216","52"
"04.06.2020 10:00 - 04.06.2020 11:00 (UTC)","30417","52"
"04.06.2020 11:00 - 04.06.2020 12:00 (UTC)","31468","52"
"04.06.2020 12:00 - 04.06.2020 13:00 (UTC)","31919","411"
"04.06.2020 13:00 - 04.06.2020 14:00 (UTC)","32562","2310"
"04.06.2020 14:00 - 04.06.2020 15:00 (UTC)","32080","2310"
"04.06.2020 15:00 - 04.06.2020 16:00 (UTC)","31941","2394"
"04.06.2020 16:00 - 04.06.2020 17:00 (UTC)","31654","2310"
"04.06.2020 17:00 - 04.06.2020 18:00 (UTC)","29594","511"
"04.06.2020 18:00 - 04.06.2020 19:00 (UTC)","27873","79"
"04.06.2020 19:00 - 04.06.2020 20:00 (UTC)","26380","52"
"04.06.2020 20:00 - 04.06.2020 21:00 (UTC)","25120","52"
"04.06.2020 21:00 - 04.06.2020 22:00 (UTC)","23602","52"
"04.06.2020 22:00 - 04.06.2020 23:00 (UTC)","22609","52"
"04.06.2020 23:00 - 05.06.2020 00:00 (UTC)","21986","52"
"05.06.2020 00:00 - 05.06.2020 01:00 (UTC)","21412","52"
"05.06.2020 01:00 - 05.06.2020 02:00 (UTC)","20770","103"
"05.06.2020 02:00 - 05.06.2020 03:00 (UTC)","20369","188"
"05.06.2020 03:00 - 05.06.2020 04:00 (UTC)","19918","52"
"05.06.2020 04:00 - 05.06.2020 05:00 (UTC)","20201","52"
"05.06.2020 05:00 - 05.06.2020 06:00 (UTC)","21507","0"
"05.06.2020 06:00 - 05.06.2020 07:00 (UTC)","23525","0"
"05.06.2020 07:00 - 05.06.2020 08:00 (UTC)","25924","0"
"05.06.2020 08:00 - 05.06.2020 09:00 (UTC)","27478","0"
"05.06.2020 09:00 - 05.06.2020 10:00 (UTC)","28756","0"
"05.06.2020 10:00 - 05.06.2020 11:00 (UTC)","29524","0"
"05.06.2020 11:00 - 05.06.2020 12:00 (UTC)","29879","0"
"05.06.2020 12:00 - 05.06.2020 13:00 (UTC)","29245","0"
"05.06.2020 13:00 - 05.06.2020 14:00 (UTC)","28153","731"
"05.06.2020 14:00 - 05.06.2020 15:00 (UTC)","27818","777"
"05.06.2020 15:00 - 05.06.2020 16:00 (UTC)","27028","371"
"05.06.2020 16:00 - 05.06.2020 17:00 (UTC)","25788","447"
"05.06.2020 17:00 - 05.06.2020 18:00 (UTC)","24549","0"
"05.06.2020 18:00 - 05.06.2020 19:00 (UTC)","23089","0"
"05.06.2020 19:00 - 05.06.2020 20:00 (UTC)","22480","0"
"05.06.2020 20:00 - 05.06.2020 21:00 (UTC)","22287","0"
"05.06.2020 21:00 - 05.06.2020 22:00 (UTC)","20873","0"
"05.06.2020 22:00 - 05.06.2020 23:00 (UTC)","20610","52"
"05.06.2020 23:00 - 06.06.2020 00:00 (UTC)","19662","52"
"06.06.2020 00:00 - 06.06.2020 01:00 (UTC)","18845","52"
"06.06.2020 01:00 - 06.06.2020 02:00 (UTC)","18441","52"
"06.06.2020 02:00 - 06.06.2020 03:00 (UTC)","17812","52"
"06.06.2020 03:00 - 06.06.2020 04:00 (UTC)","17328","52"
"06.06.2020 04:00 - 06.06.2020 05:00 (UTC)","17013","52"
"06.06.2020 05:00 - 06.06.2020 06:00 (UTC)","17163","52"
"06.06.2020 06:00 - 06.06.2020 07:00 (UTC)","18153","52"
"06.06.2020 07:00 - 06.06.2020 08:00 (UTC)","20758","52"
"06.06.2020 08:00 - 06.06.2020 09:00 (UTC)","22379","0"
"06.06.2020 09:00 - 06.06.2020 10:00 (UTC)","23272","0"
"06.06.2020 10:00 - 06.06.2020 11:00 (UTC)","24149","33"
"06.06.2020 11:00 - 06.06.2020 12:00 (UTC)","24688","52"
"06.06.2020 12:00 - 06.06.2020 13:00 (UTC)","24959","52"
"06.06.2020 13:00 - 06.06.2020 14:00 (UTC)","24772","704"
"06.06.2020 14:00 - 06.06.2020 15:00 (UTC)","24699","1233"
"06.06.2020 15:00 - 06.06.2020 16:00 (UTC)","24392","1068"
"06.06.2020 16:00 - 06.06.2020 17:00 (UTC)","23952","1005"
"06.06.2020 17:00 - 06.06.2020 18:00 (UTC)","22755","153"
"06.06.2020 18:00 - 06.06.2020 19:00 (UTC)","21931","0"
"06.06.2020 19:00 - 06.06.2020 20:00 (UTC)","21753","0"
"06.06.2020 20:00 - 06.06.2020 21:00 (UTC)","21854","0"
"06.06.2020 21:00 - 06.06.2020 22:00 (UTC)","20807","0"
"06.06.2020 22:00 - 06.06.2020 23:00 (UTC)","20445","52"
"06.06.2020 23:00 - 07.06.2020 00:00 (UTC)","20157","682"
"07.06.2020 00:00 - 07.06.2020 01:00 (UTC)","20027","1339"
"07.06.2020 01:00 - 07.06.2020 02:00 (UTC)","19773","1457"
"07.06.2020 02:00 - 07.06.2020 03:00 (UTC)","19611","1549"
"07.06.2020 03:00 - 07.06.2020 04:00 (UTC)","19534","1610"
"07.06.2020 04:00 - 07.06.2020 05:00 (UTC)","19164","1725"
"07.06.2020 05:00 - 07.06.2020 06:00 (UTC)","19654","1987"
"07.06.2020 06:00 - 07.06.2020 07:00 (UTC)","21556","2497"
"07.06.2020 07:00 - 07.06.2020 08:00 (UTC)","23431","2497"
"07.06.2020 08:00 - 07.06.2020 09:00 (UTC)","25037","2497"
"07.06.2020 09:00 - 07.06.2020 10:00 (UTC)","26433","2497"
"07.06.2020 10:00 - 07.06.2020 11:00 (UTC)","26928","2347"
"07.06.2020 11:00 - 07.06.2020 12:00 (UTC)","27674","2347"
"07.06.2020 12:00 - 07.06.2020 13:00 (UTC)","28080","2552"
"07.06.2020 13:00 - 07.06.2020 14:00 (UTC)","28011","2639"
"07.06.2020 14:00 - 07.06.2020 15:00 (UTC)","27934","2552"
"07.06.2020 15:00 - 07.06.2020 16:00 (UTC)","27974","2552"
"07.06.2020 16:00 - 07.06.2020 17:00 (UTC)","26620","706"
"07.06.2020 17:00 - 07.06.2020 18:00 (UTC)","25685","271"
"07.06.2020 18:00 - 07.06.2020 19:00 (UTC)","23527","52"
"07.06.2020 19:00 - 07.06.2020 20:00 (UTC)","22911","52"
"07.06.2020 20:00 - 07.06.2020 21:00 (UTC)","22732","52"
"07.06.2020 21:00 - 07.06.2020 22:00 (UTC)","22095","52"
"07.06.2020 22:00 - 07.06.2020 23:00 (UTC)","21335","52"
"07.06.2020 23:00 - 08.06.2020 00:00 (UTC)","21275","421"
"08.06.2020 00:00 - 08.06.2020 01:00 (UTC)","21193","521"
"08.06.2020 01:00 - 08.06.2020 02:00 (UTC)","21029","654"
"08.06.2020 02:00 - 08.06.2020 03:00 (UTC)","20765","724"
"08.06.2020 03:00 - 08.06.2020 04:00 (UTC)","20383","227"
"08.06.2020 04:00 - 08.06.2020 05:00 (UTC)","20833","152"
"08.06.2020 05:00 - 08.06.2020 06:00 (UTC)","22042","102"
"08.06.2020 06:00 - 08.06.2020 07:00 (UTC)","24102","0"
"08.06.2020 07:00 - 08.06.2020 08:00 (UTC)","26478","0"
"08.06.2020 08:00 - 08.06.2020 09:00 (UTC)","28377","29"
"08.06.2020 09:00 - 08.06.2020 10:00 (UTC)","29436","49"
"08.06.2020 10:00 - 08.06.2020 11:00 (UTC)","30018","46"
"08.06.2020 11:00 - 08.06.2020 12:00 (UTC)","30460","49"
"08.06.2020 12:00 - 08.06.2020 13:00 (UTC)","30068","52"
"08.06.2020 13:00 - 08.06.2020 14:00 (UTC)","29937","52"
"08.06.2020 14:00 - 08.06.2020 15:00 (UTC)","29667","43"
"08.06.2020 15:00 - 08.06.2020 16:00 (UTC)","29283","51"
"08.06.2020 16:00 - 08.06.2020 17:00 (UTC)","28983","38"
"08.06.2020 17:00 - 08.06.2020 18:00 (UTC)","28092","36"
"08.06.2020 18:00 - 08.06.2020 19:00 (UTC)","27361","0"
"08.06.2020 19:00 - 08.06.2020 20:00 (UTC)","26358","0"
"08.06.2020 20:00 - 08.06.2020 21:00 (UTC)","26024","0"
"08.06.2020 21:00 - 08.06.2020 22:00 (UTC)","23931","0"
"08.06.2020 22:00 - 08.06.2020 23:00 (UTC)","22435","52"
"08.06.2020 23:00 - 09.06.2020 00:00 (UTC)","21653","52"
"09.06.2020 00:00 - 09.06.2020 01:00 (UTC)","20854","52"
"09.06.2020 01:00 - 09.06.2020 02:00 (UTC)","20334","52"
"09.06.2020 02:00 - 09.06.2020 03:00 (UTC)","19849","52"
"09.06.2020 03:00 - 09.06.2020 04:00 (UTC)","19712","52"
"09.06.2020 04:00 - 09.06.2020 05:00 (UTC)","21101","52"
"09.06.2020 05:00 - 09.06.2020 06:00 (UTC)","23037","52"
"09.06.2020 06:00 - 09.06.2020 07:00 (UTC)","25189","52"
"09.06.2020 07:00 - 09.06.2020 08:00 (UTC)","28068","45"
"09.06.2020 08:00 - 09.06.2020 09:00 (UTC)","30035","0"
"09.06.2020 09:00 - 09.06.2020 10:00 (UTC)","30580","0"
"09.06.2020 10:00 - 09.06.2020 11:00 (UTC)","30968","0"
"09.06.2020 11:00 - 09.06.2020 12:00 (UTC)","31274","0"
"09.06.2020 12:00 - 09.06.2020 13:00 (UTC)","31144","0"
"09.06.2020 13:00 - 09.06.2020 14:00 (UTC)","31001","0"
"09.06.2020 14:00 - 09.06.2020 15:00 (UTC)","30796","30"
"09.06.2020 15:00 - 09.06.2020 16:00 (UTC)","30399","0"
"09.06.2020 16:00 - 09.06.2020 17:00 (UTC)","29991","30"
"09.06.2020 17:00 - 09.06.2020 18:00 (UTC)","29458","0"
"09.06.2020 18:00 - 09.06.2020 19:00 (UTC)","27887","23"
"09.06.2020 19:00 - 09.06.2020 20:00 (UTC)","26400","15"
"09.06.2020 20:00 - 09.06.2020 21:00 (UTC)","25358","52"
"09.06.2020 21:00 - 09.06.2020 22:00 (UTC)","23886","52"
"09.06.2020 22:00 - 09.06.2020 23:00 (UTC)","22290","52"
"09.06.2020 23:00 - 10.06.2020 00:00 (UTC)","21264","52"
"10.06.2020 00:00 - 10.06.2020 01:00 (UTC)","20550","52"
"10.06.2020 01:00 - 10.06.2020 02:00 (UTC)","20054","52"
"10.06.2020 02:00 - 10.06.2020 03:00 (UTC)","19555","52"
"10.06.2020 03:00 - 10.06.2020 04:00 (UTC)","19562","52"
"10.06.2020 04:00 - 10.06.2020 05:00 (UTC)","20568","52"
"10.06.2020 05:00 - 10.06.2020 06:00 (UTC)","21797","52"
"10.06.2020 06:00 - 10.06.2020 07:00 (UTC)","24553","16"
"10.06.2020 07:00 - 10.06.2020 08:00 (UTC)","27274","0"
"10.06.2020 08:00 - 10.06.2020 09:00 (UTC)","28156","0"
"10.06.2020 09:00 - 10.06.2020 10:00 (UTC)","29344","0"
"10.06.2020 10:00 - 10.06.2020 11:00 (UTC)","30079","0"
"10.06.2020 11:00 - 10.06.2020 12:00 (UTC)","29313","0"
"10.06.2020 12:00 - 10.06.2020 13:00 (UTC)","28706","0"
"10.06.2020 13:00 - 10.06.2020 14:00 (UTC)","28362","0"
"10.06.2020 14:00 - 10.06.2020 15:00 (UTC)","27978","0"
"10.06.2020 15:00 - 10.06.2020 16:00 (UTC)","27410","0"
"10.06.2020 16:00 - 10.06.2020 17:00 (UTC)","26458","0"
"10.06.2020 17:00 - 10.06.2020 18:00 (UTC)","25762","0"
"10.06.2020 18:00 - 10.06.2020 19:00 (UTC)","24835","0"
"10.06.2020 19:00 - 10.06.2020 20:00 (UTC)","23138","0"
"10.06.2020 20:00 - 10.06.2020 21:00 (UTC)","22060","0"
"10.06.2020 21:00 - 10.06.2020 22:00 (UTC)","20736","0"
"10.06.2020 22:00 - 10.06.2020 23:00 (UTC)","19109","52"
"10.06.2020 23:00 - 11.06.2020 00:00 (UTC)","18798","52"
"11.06.2020 00:00 - 11.06.2020 01:00 (UTC)","18424","52"
"11.06.2020 01:00 - 11.06.2020 02:00 (UTC)","18068","52"
"11.06.2020 02:00 - 11.06.2020 03:00 (UTC)","18022","52"
"11.06.2020 03:00 - 11.06.2020 04:00 (UTC)","18373","278"
"11.06.2020 04:00 - 11.06.2020 05:00 (UTC)","18544","52"
"11.06.2020 05:00 - 11.06.2020 06:00 (UTC)","20204","52"
"11.06.2020 06:00 - 11.06.2020 07:00 (UTC)","22549","52"
"11.06.2020 07:00 - 11.06.2020 08:00 (UTC)","25672","0"
"11.06.2020 08:00 - 11.06.2020 09:00 (UTC)","28118","52"
"11.06.2020 09:00 - 11.06.2020 10:00 (UTC)","29801","52"
"11.06.2020 10:00 - 11.06.2020 11:00 (UTC)","30826","68"
"11.06.2020 11:00 - 11.06.2020 12:00 (UTC)","31620","321"
"11.06.2020 12:00 - 11.06.2020 13:00 (UTC)","31406","1150"
"11.06.2020 13:00 - 11.06.2020 14:00 (UTC)","31141","1573"
"11.06.2020 14:00 - 11.06.2020 15:00 (UTC)","30753","1563"
"11.06.2020 15:00 - 11.06.2020 16:00 (UTC)","30183","1429"
"11.06.2020 16:00 - 11.06.2020 17:00 (UTC)","29543","1199"
"11.06.2020 17:00 - 11.06.2020 18:00 (UTC)","28663","862"
"11.06.2020 18:00 - 11.06.2020 19:00 (UTC)","27195","52"
"11.06.2020 19:00 - 11.06.2020 20:00 (UTC)","26741","52"
"11.06.2020 20:00 - 11.06.2020 21:00 (UTC)","26147","52"
"11.06.2020 21:00 - 11.06.2020 22:00 (UTC)","24636","52"
"11.06.2020 22:00 - 11.06.2020 23:00 (UTC)","25032","513"
"11.06.2020 23:00 - 12.06.2020 00:00 (UTC)","25225","2361"
"12.06.2020 00:00 - 12.06.2020 01:00 (UTC)","25209","2431"
"12.06.2020 01:00 - 12.06.2020 02:00 (UTC)","25081","2696"
"12.06.2020 02:00 - 12.06.2020 03:00 (UTC)","24811","2696"
"12.06.2020 03:00 - 12.06.2020 04:00 (UTC)","24578","2609"
"12.06.2020 04:00 - 12.06.2020 05:00 (UTC)","23509","1392"
"12.06.2020 05:00 - 12.06.2020 06:00 (UTC)","24477","52"
"12.06.2020 06:00 - 12.06.2020 07:00 (UTC)","25955","52"
"12.06.2020 07:00 - 12.06.2020 08:00 (UTC)","28308","52"
"12.06.2020 08:00 - 12.06.2020 09:00 (UTC)","29671","52"
"12.06.2020 09:00 - 12.06.2020 10:00 (UTC)","29943","996"
"12.06.2020 10:00 - 12.06.2020 11:00 (UTC)","30218","1304"
"12.06.2020 11:00 - 12.06.2020 12:00 (UTC)","30320","1456"
"12.06.2020 12:00 - 12.06.2020 13:00 (UTC)","31145","2109"
"12.06.2020 13:00 - 12.06.2020 14:00 (UTC)","31287","2175"
"12.06.2020 14:00 - 12.06.2020 15:00 (UTC)","31264","2109"
"12.06.2020 15:00 - 12.06.2020 16:00 (UTC)","30584","1304"
"12.06.2020 16:00 - 12.06.2020 17:00 (UTC)","29662","833"
"12.06.2020 17:00 - 12.06.2020 18:00 (UTC)","28612","281"
"12.06.2020 18:00 - 12.06.2020 19:00 (UTC)","27442","52"
"12.06.2020 19:00 - 12.06.2020 20:00 (UTC)","25430","52"
"12.06.2020 20:00 - 12.06.2020 21:00 (UTC)","24837","32"
"12.06.2020 21:00 - 12.06.2020 22:00 (UTC)","23443","52"
"12.06.2020 22:00 - 12.06.2020 23:00 (UTC)","21534","282"
"12.06.2020 23:00 - 13.06.2020 00:00 (UTC)","21396","561"
"13.06.2020 00:00 - 13.06.2020 01:00 (UTC)","21404","1242"
"13.06.2020 01:00 - 13.06.2020 02:00 (UTC)","21077","1143"
"13.06.2020 02:00 - 13.06.2020 03:00 (UTC)","20843","748"
"13.06.2020 03:00 - 13.06.2020 04:00 (UTC)","20779","845"
"13.06.2020 04:00 - 13.06.2020 05:00 (UTC)","21129","696"
"13.06.2020 05:00 - 13.06.2020 06:00 (UTC)","21879","538"
"13.06.2020 06:00 - 13.06.2020 07:00 (UTC)","23812","406"
"13.06.2020 07:00 - 13.06.2020 08:00 (UTC)","25779","313"
"13.06.2020 08:00 - 13.06.2020 09:00 (UTC)","27161","1348"
"13.06.2020 09:00 - 13.06.2020 10:00 (UTC)","28085","1719"
"13.06.2020 10:00 - 13.06.2020 11:00 (UTC)","28516","649"
"13.06.2020 11:00 - 13.06.2020 12:00 (UTC)","28268","1680"
"13.06.2020 12:00 - 13.06.2020 13:00 (UTC)","27953","1841"
"13.06.2020 13:00 - 13.06.2020 14:00 (UTC)","27894","1879"
"13.06.2020 14:00 - 13.06.2020 15:00 (UTC)","27918","2058"
"13.06.2020 15:00 - 13.06.2020 16:00 (UTC)","27166","1723"
"13.06.2020 16:00 - 13.06.2020 17:00 (UTC)","26001","67"
"13.06.2020 17:00 - 13.06.2020 18:00 (UTC)","24459","52"
"13.06.2020 18:00 - 13.06.2020 19:00 (UTC)","22271","52"
"13.06.2020 19:00 - 13.06.2020 20:00 (UTC)","20934","52"
"13.06.2020 20:00 - 13.06.2020 21:00 (UTC)","20226","15"
"13.06.2020 21:00 - 13.06.2020 22:00 (UTC)","19133","52"
"13.06.2020 22:00 - 13.06.2020 23:00 (UTC)","18520","52"
"13.06.2020 23:00 - 14.06.2020 00:00 (UTC)","17854","104"
"14.06.2020 00:00 - 14.06.2020 01:00 (UTC)","17211","104"
"14.06.2020 01:00 - 14.06.2020 02:00 (UTC)","16737","104"
"14.06.2020 02:00 - 14.06.2020 03:00 (UTC)","16497","104"
"14.06.2020 03:00 - 14.06.2020 04:00 (UTC)","16240","104"
"14.06.2020 04:00 - 14.06.2020 05:00 (UTC)","15916","52"
"14.06.2020 05:00 - 14.06.2020 06:00 (UTC)","16287","52"
"14.06.2020 06:00 - 14.06.2020 07:00 (UTC)","18102","52"
"14.06.2020 07:00 - 14.06.2020 08:00 (UTC)","20210","52"
"14.06.2020 08:00 - 14.06.2020 09:00 (UTC)","21928","52"
"14.06.2020 09:00 - 14.06.2020 10:00 (UTC)","23346","226"
"14.06.2020 10:00 - 14.06.2020 11:00 (UTC)","24381","150"
"14.06.2020 11:00 - 14.06.2020 12:00 (UTC)","25138","138"
"14.06.2020 12:00 - 14.06.2020 13:00 (UTC)","25463","755"
"14.06.2020 13:00 - 14.06.2020 14:00 (UTC)","25470","2371"
"14.06.2020 14:00 - 14.06.2020 15:00 (UTC)","25348","2455"
"14.06.2020 15:00 - 14.06.2020 16:00 (UTC)","25224","2291"
"14.06.2020 16:00 - 14.06.2020 17:00 (UTC)","24156","471"
"14.06.2020 17:00 - 14.06.2020 18:00 (UTC)","22947","52"
"14.06.2020 18:00 - 14.06.2020 19:00 (UTC)","21879","52"
"14.06.2020 19:00 - 14.06.2020 20:00 (UTC)","21083","0"
"14.06.2020 20:00 - 14.06.2020 21:00 (UTC)","20939","0"
"14.06.2020 21:00 - 14.06.2020 22:00 (UTC)","20191","0"
"14.06.2020 22:00 - 14.06.2020 23:00 (UTC)","19861","52"
"14.06.2020 23:00 - 15.06.2020 00:00 (UTC)","18875","104"
"15.06.2020 00:00 - 15.06.2020 01:00 (UTC)","18704","301"
"15.06.2020 01:00 - 15.06.2020 02:00 (UTC)","18304","504"
"15.06.2020 02:00 - 15.06.2020 03:00 (UTC)","18024","504"
"15.06.2020 03:00 - 15.06.2020 04:00 (UTC)","17966","385"
"15.06.2020 04:00 - 15.06.2020 05:00 (UTC)","18843","104"
"15.06.2020 05:00 - 15.06.2020 06:00 (UTC)","21644","52"
"15.06.2020 06:00 - 15.06.2020 07:00 (UTC)","24789","0"
"15.06.2020 07:00 - 15.06.2020 08:00 (UTC)","27191","0"
"15.06.2020 08:00 - 15.06.2020 09:00 (UTC)","28240","0"
"15.06.2020 09:00 - 15.06.2020 10:00 (UTC)","28923","0"
"15.06.2020 10:00 - 15.06.2020 11:00 (UTC)","29270","0"
"15.06.2020 11:00 - 15.06.2020 12:00 (UTC)","29287","0"
"15.06.2020 12:00 - 15.06.2020 13:00 (UTC)","29257","0"
"15.06.2020 13:00 - 15.06.2020 14:00 (UTC)","29424","0"
"15.06.2020 14:00 - 15.06.2020 15:00 (UTC)","29375","0"
"15.06.2020 15:00 - 15.06.2020 16:00 (UTC)","29411","0"
"15.06.2020 16:00 - 15.06.2020 17:00 (UTC)","28754","0"
"15.06.2020 17:00 - 15.06.2020 18:00 (UTC)","28173","0"
"15.06.2020 18:00 - 15.06.2020 19:00 (UTC)","26840","0"
"15.06.2020 19:00 - 15.06.2020 20:00 (UTC)","25060","0"
"15.06.2020 20:00 - 15.06.2020 21:00 (UTC)","24586","0"
"15.06.2020 21:00 - 15.06.2020 22:00 (UTC)","21948","0"
"15.06.2020 22:00 - 15.06.2020 23:00 (UTC)","20938","52"
"15.06.2020 23:00 - 16.06.2020 00:00 (UTC)","19763","52"
"16.06.2020 00:00 - 16.06.2020 01:00 (UTC)","19376","52"
"16.06.2020 01:00 - 16.06.2020 02:00 (UTC)","18694","52"
"16.06.2020 02:00 - 16.06.2020 03:00 (UTC)","18518","52"
"16.06.2020 03:00 - 16.06.2020 04:00 (UTC)","18677","52"
"16.06.2020 04:00 - 16.06.2020 05:00 (UTC)","19541","52"
"16.06.2020 05:00 - 16.06.2020 06:00 (UTC)","21827","52"
"16.06.2020 06:00 - 16.06.2020 07:00 (UTC)","23585","52"
"16.06.2020 07:00 - 16.06.2020 08:00 (UTC)","26600","0"
"16.06.2020 08:00 - 16.06.2020 09:00 (UTC)","28306","0"
"16.06.2020 09:00 - 16.06.2020 10:00 (UTC)","29680","0"
"16.06.2020 10:00 - 16.06.2020 11:00 (UTC)","30679","0"
"16.06.2020 11:00 - 16.06.2020 12:00 (UTC)","31387","0"
"16.06.2020 12:00 - 16.06.2020 13:00 (UTC)","31084","0"
"16.06.2020 13:00 - 16.06.2020 14:00 (UTC)","30882","52"
"16.06.2020 14:00 - 16.06.2020 15:00 (UTC)","30596","300"
